source_id,ra,dec,parallax,parallax_error,distance,g_mag,bp_mag,rp_mag,abs_g_mag,bp_rp_color,teff,logg,mh,ag,ebpminrp,stellar_type
3496382552425472,46.669376373291016,4.536542892456055,1.6509044170379639,0.02825946919620037,605.7285871184414,15.07767391204834,15.624982833862305,14.37942123413086,6.166283559541455,1.2455615997314453,4953.9189453125,4.508900165557861,-0.2904999852180481,0.33390000462532043,0.17810000479221344,Red MS
3496416912162560,46.66851806640625,4.553030014038086,1.7975536584854126,0.09905058890581131,556.3116267931509,17.30521583557129,18.494861602783203,16.21407699584961,8.578625152087344,2.2807846069335938,3777.674072265625,4.686800003051758,0.042500000447034836,0.5803999900817871,0.3384999930858612,Red MS
3496451271909376,46.4887809753418,4.415541172027588,1.0507832765579224,0.043216899037361145,951.6710270415851,15.854683876037598,16.36916160583496,15.181751251220703,5.96224963743186,1.1874103546142578,4912.18408203125,4.45959997177124,-0.38440001010894775,0.21299999952316284,0.11379999667406082,Red MS
3497202890773120,46.552940368652344,4.474932670593262,0.5189153552055359,0.09344328194856644,1927.0965678090456,17.37445068359375,17.913236618041992,16.69613265991211,5.949933293980756,1.2171039581298828,4586.37890625,4.652599811553955,-1.014299988746643,0.0027000000700354576,0.00139999995008111,Red MS
3497413344580608,46.532779693603516,4.49252462387085,1.2758357524871826,0.05447225645184517,783.7999507777913,16.273923873901367,16.895559310913086,15.532901763916016,6.802897714558224,1.3626575469970703,4383.0849609375,4.517600059509277,-0.9545999765396118,0.049300000071525574,0.02630000002682209,Red MS
3497688222488704,46.476749420166016,4.472653865814209,1.7045420408248901,0.01501447707414627,586.6678415957775,13.212752342224121,13.63424015045166,12.60545825958252,4.37079092790465,1.0287818908691406,5588.4833984375,4.23360013961792,-0.313400000333786,0.29269999265670776,0.156700000166893,Sub-Giant
3498272338038400,46.53515625,4.519299030303955,0.9543725252151489,0.04557172209024429,1047.808872928907,16.180532455444336,16.700048446655273,15.519975662231445,6.079122096605699,1.1800727844238281,4878.3662109375,4.4791998863220215,-0.5551000237464905,0.1565999984741211,0.08389999717473984,Red MS
3498650295160832,46.5838623046875,4.4850945472717285,1.8471468687057495,0.016456762328743935,541.3754677237308,13.875503540039062,14.266016960144043,13.315058708190918,5.208010680295562,0.950958251953125,5798.3154296875,4.439499855041504,-0.5630000233650208,0.34220001101493835,0.18549999594688416,Red MS
3499127036135808,46.56678771972656,4.531341552734375,0.5471401810646057,0.08591711521148682,1827.685179425565,17.175874710083008,17.706321716308594,16.469858169555664,5.866367759147238,1.2364635467529297,4830.18798828125,4.7932000160217285,-1.4767999649047852,0.27079999446868896,0.1467999964952469,Red MS
3499165691234176,46.581092834472656,4.540290832519531,5.902807712554932,0.02197764813899994,169.4109055717769,14.58780574798584,15.54828929901123,13.615372657775879,8.443098928248597,1.9329166412353516,3981.748291015625,4.705999851226807,-0.05209999904036522,0.41600000858306885,0.22949999570846558,Red MS
3499474928879104,46.598899841308594,4.547457695007324,25.772705078125,0.02655264548957348,38.80073888125799,14.565909385681152,16.221832275390625,13.313542366027832,11.62170940603515,2.908289909362793,3150.218017578125,5.0366997718811035,-0.2092999964952469,0.0,0.0,Other
3499887245740160,46.56145477294922,4.538693428039551,1.1004613637924194,0.07072222977876663,908.7097765557088,17.000822067260742,17.830110549926758,16.122909545898438,7.2086960646048635,1.7072010040283203,4452.27490234375,4.587600231170654,0.335999995470047,0.5656999945640564,0.2989000082015991,Red MS
3500574439962368,46.55963897705078,4.588258266448975,6.205751895904541,0.21293886005878448,161.1408281823103,17.058931350708008,18.2812557220459,15.435983657836914,11.022903393869884,2.8452720642089844,,,,,,Other
3500952397614208,46.23752975463867,4.360140323638916,1.3223315477371216,0.062390781939029694,756.2399926941765,16.112150192260742,16.727975845336914,15.348052978515625,6.718851988810702,1.379922866821289,4712.65283203125,4.629899978637695,-0.3756999969482422,0.3571000099182129,0.18950000405311584,Red MS
3500952397614336,46.23159408569336,4.3519415855407715,1.9500774145126343,0.028689073398709297,512.8001547825327,14.351861000061035,14.848625183105469,13.696416854858398,5.802120262074414,1.1522083282470703,4872.95947265625,4.41480016708374,-0.6628999710083008,0.12219999730587006,0.06520000100135803,Red MS
3501188620769408,46.2014045715332,4.373180866241455,1.6331202983856201,0.09972789883613586,612.3247632085186,16.577932357788086,17.433889389038086,15.682522773742676,7.643023241669789,1.7513666152954102,4242.31884765625,4.422999858856201,-0.04259999841451645,0.5072000026702881,0.27059999108314514,Red MS
3501222980510080,46.20563507080078,4.380417823791504,,,,17.160057067871094,17.45128059387207,16.014999389648438,,1.4362812042236328,,,,,,Other
3501227275520768,46.205467224121094,4.381746768951416,2.6652495861053467,0.12282469123601913,375.1993829070513,17.507150650024414,18.816543579101562,16.392253875732422,9.635840072921619,2.4242897033691406,3414.117431640625,4.516200065612793,-0.5670999884605408,0.4894999861717224,0.29030001163482666,Red MS
3501330354735616,46.22053909301758,4.384663105010986,0.8920263051986694,0.07645013928413391,1121.04317347153,16.34055519104004,16.764713287353516,15.739968299865723,6.092443498986686,1.024744987487793,4999.61376953125,4.35230016708374,-2.0631000995635986,0.021900000050663948,0.011900000274181366,Red MS
3502395506624512,46.199588775634766,4.4190216064453125,1.7264591455459595,0.1347801238298416,579.2201932955496,17.595947265625,18.73908042907715,16.549659729003906,8.781728794534901,2.189420700073242,5120.32373046875,3.8066999912261963,-0.09870000183582306,2.177299976348877,1.1757999658584595,Red MS
3502670384531072,46.26919174194336,4.442359924316406,1.4673110246658325,0.06091276928782463,681.51876677117,15.22222900390625,15.75583553314209,14.526871681213379,6.0548399070663965,1.228963851928711,5182.67041015625,4.639999866485596,-0.670199990272522,0.5015000104904175,0.27090001106262207,Red MS
3502670384531200,46.2607421875,4.44389009475708,0.7950602769851685,0.03390318155288696,1257.7662712466952,13.878283500671387,14.28469467163086,13.30094051361084,3.3802837789832125,0.9837541580200195,5798.36669921875,4.043399810791016,-0.5727999806404114,0.38019999861717224,0.20559999346733093,Sub-Giant
3503804255919744,46.383758544921875,4.480946063995361,1.3118079900741577,0.025733258575201035,762.3066847942198,14.048345565795898,14.465203285217285,13.45569896697998,4.637696924859204,1.0095043182373047,5926.94580078125,4.287700176239014,-0.4803999960422516,0.5307000279426575,0.288100004196167,Sub-Giant
3504250932495488,46.27280044555664,4.467872142791748,0.8710426688194275,0.03932918980717659,1148.049384716544,15.424121856689453,15.84311294555664,14.830742835998535,5.124319005889333,1.0123701095581055,5708.6650390625,4.522500038146973,-0.7139000296592712,0.41290000081062317,0.22429999709129333,Red MS
3504280996874752,46.30112075805664,4.468266487121582,1.36336088180542,0.03762327879667282,733.4815112751056,15.480950355529785,16.017663955688477,14.787996292114258,6.154004499823447,1.2296676635742188,5039.00341796875,4.604599952697754,-0.33970001339912415,0.3352999985218048,0.17839999496936798,Red MS
3504422731187584,46.25523376464844,4.465545177459717,5.850867748260498,0.019303519278764725,170.9148186262297,9.018190383911133,9.48755931854248,8.384101867675781,2.8542917915303363,1.1034574508666992,4979.66162109375,3.3705999851226807,-0.24490000307559967,0.026200000196695328,0.013799999840557575,Sub-Giant
3504521514847232,46.25933074951172,4.490636348724365,2.988624334335327,0.018356185406446457,334.6021072341971,11.703810691833496,12.083700180053711,11.156523704528809,4.08116733330858,0.9271764755249023,5666.67529296875,4.088500022888184,-0.04039999842643738,0.20819999277591705,0.11140000075101852,Sub-Giant
3504628889616768,46.26348876953125,4.499661445617676,2.36100697517395,0.08563528954982758,423.5480921975352,16.909814834594727,18.104440689086914,15.804718971252441,8.775301185225722,2.2997217178344727,3691.335205078125,4.57889986038208,-0.33219999074935913,0.7351999878883362,0.4251999855041504,Red MS
3504762033015424,46.30946731567383,4.50399923324585,0.7108421325683594,0.021166108548641205,1406.7821168490364,13.846121788024902,14.383544921875,13.154502868652344,3.1049875935931954,1.2290420532226562,5311.22216796875,3.6145999431610107,-0.07450000196695328,0.5640000104904175,0.301800012588501,Sub-Giant
3505006846738176,46.3066291809082,4.519207000732422,2.179633617401123,0.020177653059363365,458.792703515165,12.959957122802734,13.398407936096191,12.349634170532227,4.65187461074877,1.0487737655639648,5766.935546875,4.180200099945068,-0.23260000348091125,0.5101000070571899,0.275299996137619,Sub-Giant
3505346149123584,46.136566162109375,4.436614036560059,1.8485379219055176,0.1515265852212906,540.9680743628867,17.599000930786133,18.824954986572266,16.5296688079834,8.933142752546742,2.295286178588867,3751.573974609375,4.640200138092041,-0.3156999945640564,0.6507999897003174,0.375900000333786,Red MS
3505453523339520,46.15180206298828,4.4383063316345215,1.6384894847869873,0.03231680020689964,610.3182286397191,14.848393440246582,15.317346572875977,14.212165832519531,5.920611733185087,1.1051807403564453,5358.61181640625,4.582900047302246,-0.40290001034736633,0.37279999256134033,0.2003999948501587,Red MS
3505586667294336,46.11170196533203,4.446883678436279,2.1012980937957764,0.05450858548283577,475.8963056943549,16.074600219726562,16.991025924682617,15.126955032348633,7.687038552454602,1.8640708923339844,4310.005859375,4.652400016784668,0.14409999549388885,0.6654999852180481,0.3573000133037567,Red MS
3506003279152640,46.191890716552734,4.485152721405029,1.393053412437439,0.031016048043966293,717.8475649761989,14.954024314880371,15.441497802734375,14.294803619384766,5.673863157165783,1.1466941833496094,5126.4833984375,4.444399833679199,-0.4169999957084656,0.2930999994277954,0.15719999372959137,Red MS
3506449955752064,46.09716796875,4.466576099395752,0.5573912262916565,0.07778636366128922,1794.072014109435,16.83697509765625,17.345073699951172,16.183780670166016,5.5677757393928005,1.1612930297851562,4705.03466796875,4.393499851226807,-0.8205000162124634,0.011500000022351742,0.006099999882280827,Red MS
3507377668687104,46.131954193115234,4.537860870361328,2.923656702041626,0.03112526424229145,342.03742159662164,15.14560317993164,15.971016883850098,14.25750732421875,7.4752350604135955,1.7135095596313477,4378.09716796875,4.611299991607666,0.33090001344680786,0.49559998512268066,0.26330000162124634,Red MS
3507510812287616,46.220455169677734,4.4943528175354,4.7867021560668945,0.08930137008428574,208.9121001047772,17.076799392700195,18.353187561035156,15.9762601852417,10.476981418348,2.376927375793457,3551.668701171875,4.960400104522705,-0.5562999844551086,0.4745999872684479,0.28380000591278076,Red MS
3507686906331136,46.25459289550781,4.524259567260742,1.600960373878479,0.01927066408097744,624.6250789939321,13.952858924865723,14.415616035461426,13.330540657043457,4.974761837994723,1.0850753784179688,5355.3505859375,4.35230016708374,-0.026100000366568565,0.31349998712539673,0.16699999570846558,Sub-Giant
3507858705023104,46.22199630737305,4.526134967803955,0.858755350112915,0.03293852508068085,1164.4760057314497,15.281291007995605,15.770380973815918,14.623205184936523,4.950638286818522,1.1471757888793945,5870.4453125,4.363399982452393,-0.4943000078201294,0.7174000144004822,0.388700008392334,Sub-Giant
3508202302406144,46.2810173034668,4.5603814125061035,1.02517831325531,0.022110233083367348,975.4400644943806,14.268404006958008,14.642095565795898,13.719636917114258,4.322401059417752,0.9224586486816406,5720.197265625,4.242400169372559,-0.685699999332428,0.274399995803833,0.14890000224113464,Sub-Giant
3508335446027264,46.24220657348633,4.559619903564453,,,,17.59357261657715,18.419071197509766,16.115861892700195,,2.3032093048095703,,,,,,Other
3508442820573824,46.28656768798828,4.580869197845459,6.2691216468811035,0.14345799386501312,159.511978922518,17.347192764282227,19.020170211791992,16.097108840942383,11.333226249429034,2.9230613708496094,,,,,,Other
3508545899790848,46.18606948852539,4.530148029327393,1.6112043857574463,0.028823863714933395,620.6537226683927,15.00765609741211,15.500166893005371,14.352326393127441,6.043409274295428,1.1478404998779297,5011.2373046875,4.490799903869629,-0.8964999914169312,0.24400000274181366,0.13199999928474426,Red MS
3508580259528960,46.195220947265625,4.5348711013793945,0.7451260685920715,0.044280730187892914,1342.0547772399336,15.943658828735352,16.40044403076172,15.327783584594727,5.304807617053585,1.0726604461669922,5382.75048828125,4.5960001945495605,-0.5533999800682068,0.2962000072002411,0.15889999270439148,Red MS
3509026936127360,46.18244934082031,4.573057651519775,1.3066272735595703,0.023261742666363716,765.329195429816,14.549711227416992,14.973155975341797,13.958815574645996,5.130469822848532,1.0143404006958008,5223.17822265625,4.359600067138672,-0.7889000177383423,0.14429999887943268,0.07800000160932541,Red MS
3509130015342208,46.23564147949219,4.572604179382324,3.524336338043213,0.06739649176597595,283.7413640706101,16.716569900512695,18.03204345703125,15.599261283874512,9.451956639261075,2.4327821731567383,3589.716552734375,4.495500087738037,-0.5450999736785889,0.5968999862670898,0.35850000381469727,Red MS
3509576691940096,46.223392486572266,4.6120991706848145,1.1692866086959839,0.05438913032412529,855.2223146686198,16.41501808166504,16.992822647094727,15.69509220123291,6.754622961336043,1.2977304458618164,4519.4892578125,4.364200115203857,-0.8616999983787537,0.10930000245571136,0.058400001376867294,Red MS
3510848002259840,46.35942840576172,4.54135274887085,1.6043848991394043,0.1243295893073082,623.2918301190707,17.59092140197754,18.635801315307617,16.439973831176758,8.617464230195704,2.1958274841308594,,,,,,Red MS
3512428550242432,46.550148010253906,4.6079254150390625,0.7007715702056885,0.03799870237708092,1426.9985292161366,15.831674575805664,16.24460220336914,15.240010261535645,5.059556948332096,1.004591941833496,5719.78564453125,4.5065999031066895,-0.6721000075340271,0.4090999960899353,0.22220000624656677,Red MS
3512497269718656,46.54106140136719,4.624675750732422,6.723713397979736,0.030492529273033142,148.7273387203667,15.265771865844727,16.458276748657227,14.181196212768555,9.40381783143631,2.277080535888672,3651.017578125,4.735599994659424,-0.31790000200271606,0.42879998683929443,0.2538999915122986,Red MS
3512669068411264,46.51897430419922,4.621309757232666,1.9957549571990967,0.04364386573433876,501.06351804002554,15.84662914276123,16.67716407775879,14.960415840148926,7.347165226142064,1.7167482376098633,4508.048828125,4.663000106811523,0.4880000054836273,0.6650999784469604,0.3497999906539917,Red MS
